age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
53,admin.,married,secondary,no,-604.31,no,no,cellular,26,may,150,2,-1,0,failure,no
20,blue-collar,married,primary,no,3892.53,yes,no,telephone,16,jan,331,2,113,0,failure,no
26,blue-collar,married,tertiary,no,-2130.76,yes,no,telephone,8,jun,256,3,361,2,nonexistent,no
22,housemaid,divorced,secondary,no,2128.38,yes,no,unknown,12,feb,128,3,-1,1,nonexistent,no
23,student,divorced,tertiary,no,1476.55,yes,no,unknown,23,mar,701,2,-1,2,nonexistent,yes
80,management,married,unknown,no,4776.83,no,no,telephone,3,aug,100,3,-1,1,nonexistent,no
78,retired,married,tertiary,no,-348.25,no,no,cellular,9,aug,448,3,-1,0,other,yes
77,blue-collar,married,secondary,no,-93.21,yes,no,unknown,14,aug,374,5,-1,1,nonexistent,no
22,blue-collar,married,tertiary,no,-2325.59,no,no,cellular,18,may,390,3,179,1,failure,no
23,blue-collar,married,primary,no,2711.85,yes,no,telephone,17,nov,54,1,280,1,success,no
38,technician,married,tertiary,no,128.55,yes,yes,unknown,20,jan,243,2,-1,0,nonexistent,no
58,retired,single,secondary,no,-1186.22,no,yes,cellular,27,may,309,2,-1,2,nonexistent,no
42,housemaid,divorced,tertiary,no,-900.45,no,no,cellular,5,mar,343,2,-1,2,nonexistent,no
53,technician,married,secondary,no,3011.32,no,no,cellular,14,jan,221,5,-1,0,nonexistent,no
30,admin.,married,secondary,no,-1908.88,yes,no,unknown,11,jul,396,3,-1,1,nonexistent,no
70,blue-collar,married,unknown,no,-1642.5,yes,no,cellular,3,jan,231,2,342,0,nonexistent,no
40,blue-collar,married,secondary,no,4089.08,yes,no,unknown,4,aug,122,3,-1,0,nonexistent,no
22,unknown,married,tertiary,no,901.64,yes,yes,cellular,18,nov,129,7,-1,2,nonexistent,no
71,services,single,tertiary,yes,4266.34,yes,no,cellular,15,oct,355,3,306,1,nonexistent,yes
83,retired,married,secondary,no,321.93,yes,no,cellular,9,sep,135,3,272,0,nonexistent,no
19,admin.,single,secondary,no,1396.62,yes,no,unknown,26,mar,418,5,-1,1,nonexistent,no
49,blue-collar,divorced,secondary,no,1868.9,yes,no,cellular,9,aug,134,4,298,0,nonexistent,no
77,self-employed,divorced,tertiary,no,5561.86,no,no,unknown,17,jul,90,6,97,0,nonexistent,yes
68,housemaid,single,unknown,no,5317.62,yes,no,telephone,28,jun,857,8,116,1,success,yes
79,technician,married,secondary,no,4859.71,yes,no,unknown,20,jun,614,3,144,0,nonexistent,no
47,technician,married,tertiary,no,-486.46,no,no,cellular,21,feb,278,2,353,0,nonexistent,no
44,management,married,secondary,no,-1560.49,no,no,cellular,8,nov,170,4,35,0,nonexistent,no
69,student,divorced,secondary,no,3682.37,yes,no,cellular,26,nov,424,2,215,0,nonexistent,no
29,unknown,divorced,tertiary,no,5530.28,yes,no,cellular,14,sep,983,2,257,2,nonexistent,no
35,management,married,tertiary,no,4888.46,yes,no,cellular,9,jul,187,2,327,0,nonexistent,no
61,self-employed,married,secondary,no,1439.15,no,no,cellular,21,feb,833,2,-1,2,nonexistent,no
66,technician,married,secondary,no,3583.43,yes,no,unknown,15,aug,169,1,-1,1,nonexistent,no
26,blue-collar,married,secondary,no,3636.16,yes,no,cellular,4,dec,65,4,102,2,nonexistent,no
54,technician,divorced,primary,no,1846.83,no,no,cellular,1,feb,267,2,117,0,nonexistent,no
44,admin.,married,secondary,no,1977.12,no,no,cellular,4,may,53,1,-1,0,nonexistent,no
54,self-employed,married,tertiary,no,1694.59,yes,no,cellular,5,nov,408,2,79,0,nonexistent,no
87,technician,married,secondary,no,-964.29,yes,no,cellular,7,dec,84,3,323,0,nonexistent,no
23,retired,married,secondary,no,-658.16,yes,no,unknown,10,jun,367,2,-1,0,nonexistent,yes
89,management,married,tertiary,no,-704.47,yes,no,cellular,7,apr,474,3,-1,0,nonexistent,yes
50,retired,single,secondary,no,-3397.71,yes,no,cellular,26,apr,781,4,15,2,failure,no
73,blue-collar,married,secondary,no,1828.58,no,no,cellular,27,jun,66,1,254,1,nonexistent,no
48,blue-collar,married,tertiary,no,1278.28,no,yes,cellular,28,apr,149,5,-1,1,nonexistent,no
40,blue-collar,married,primary,no,3685.89,no,no,cellular,5,jul,196,4,231,1,nonexistent,no
73,retired,married,secondary,no,5182.15,no,no,unknown,15,jan,382,3,-1,1,nonexistent,no
67,management,married,secondary,no,5372.88,yes,no,cellular,3,jan,231,3,-1,2,nonexistent,no
28,blue-collar,married,secondary,no,5655.4,yes,no,cellular,20,jan,106,3,-1,2,nonexistent,no
68,technician,married,secondary,no,-871.24,no,yes,cellular,4,sep,168,4,123,0,nonexistent,no
72,housemaid,married,secondary,no,-2895.88,yes,yes,unknown,9,dec,303,7,-1,0,other,no
45,management,single,secondary,no,4192.23,yes,yes,cellular,6,feb,185,3,-1,2,nonexistent,no
84,management,single,tertiary,no,5546.4,yes,no,cellular,14,nov,708,1,-1,0,nonexistent,no
64,blue-collar,divorced,secondary,no,6067.98,no,no,cellular,11,feb,341,4,260,0,nonexistent,yes
42,services,married,secondary,no,2854.99,no,yes,cellular,16,jan,106,4,344,1,nonexistent,no
18,management,single,secondary,no,-4590.11,yes,no,cellular,6,apr,248,2,333,0,nonexistent,no
66,admin.,single,unknown,no,2496.83,yes,no,cellular,15,apr,399,1,173,1,nonexistent,no
33,unknown,married,primary,no,3066.32,no,no,cellular,3,dec,319,6,-1,0,nonexistent,yes
72,technician,married,tertiary,no,5156.23,yes,no,cellular,2,feb,176,4,-1,0,failure,no
55,services,married,secondary,no,5688.89,yes,no,unknown,4,dec,219,2,267,0,nonexistent,no
51,technician,single,unknown,no,4128.9,no,no,cellular,8,nov,243,2,-1,1,failure,no
29,technician,married,secondary,no,-361.84,no,no,cellular,23,jun,512,4,373,0,nonexistent,yes
69,blue-collar,married,primary,no,-1687.35,yes,no,cellular,10,sep,407,3,78,0,nonexistent,no
29,retired,divorced,secondary,no,3001.88,yes,no,cellular,15,jul,64,2,-1,1,nonexistent,no
48,retired,married,secondary,no,-977.25,no,no,cellular,19,nov,684,5,185,1,other,yes
78,blue-collar,divorced,tertiary,no,5825.41,yes,no,cellular,21,mar,830,2,83,0,nonexistent,yes
84,blue-collar,single,tertiary,no,-3713.68,no,no,cellular,17,dec,190,3,-1,0,success,yes
89,admin.,single,tertiary,no,3100.66,no,no,cellular,5,jun,367,4,-1,1,nonexistent,no
86,services,single,secondary,no,2358.6,no,no,cellular,19,dec,1228,3,-1,3,nonexistent,yes
58,technician,married,tertiary,no,779.7,yes,no,cellular,9,dec,259,2,-1,0,nonexistent,no
32,technician,single,secondary,no,-1375.35,yes,no,cellular,17,nov,302,4,88,0,nonexistent,no
78,blue-collar,single,unknown,no,-4785.33,yes,no,cellular,28,oct,428,2,-1,0,failure,no
75,blue-collar,single,tertiary,no,-194.29,yes,no,cellular,3,jun,625,4,333,0,failure,no
89,management,married,secondary,no,-141.65,yes,yes,cellular,3,sep,45,2,152,0,nonexistent,no
64,retired,married,tertiary,no,4735.21,yes,yes,cellular,7,mar,253,4,-1,1,failure,yes
28,technician,married,secondary,no,-948.57,yes,yes,unknown,13,apr,624,1,-1,0,success,yes
54,technician,married,secondary,no,2758.31,no,no,cellular,14,sep,438,3,-1,0,nonexistent,no
50,technician,married,secondary,no,-2476.72,yes,no,cellular,9,oct,342,3,269,2,other,no
78,technician,single,tertiary,no,2840.74,yes,yes,unknown,26,apr,303,3,253,4,nonexistent,no
46,unknown,single,secondary,no,-5313.1,yes,no,cellular,1,dec,603,6,364,1,nonexistent,no
41,management,single,primary,no,7685.89,no,no,cellular,16,sep,402,4,66,2,nonexistent,no
23,admin.,married,tertiary,no,976.8,yes,no,unknown,16,dec,788,4,355,0,nonexistent,no
78,admin.,married,primary,no,-6983.5,no,no,cellular,22,jun,229,5,-1,0,nonexistent,no
72,housemaid,married,tertiary,no,-753.25,yes,no,cellular,16,aug,26,4,-1,0,nonexistent,no
20,blue-collar,married,secondary,no,-1226.99,no,yes,cellular,4,aug,553,4,1,2,nonexistent,yes
49,blue-collar,married,secondary,no,-567.45,no,no,cellular,9,feb,210,1,-1,0,other,no
52,unemployed,married,tertiary,no,306.08,yes,no,cellular,5,apr,273,4,-1,0,success,yes
51,blue-collar,married,primary,no,-587.85,no,yes,unknown,14,dec,318,4,-1,1,nonexistent,no
84,unemployed,married,tertiary,no,-1049.24,no,no,cellular,26,sep,173,3,100,0,nonexistent,no
28,technician,married,secondary,no,-2076.05,yes,yes,cellular,11,jul,81,5,86,1,other,no
40,self-employed,married,tertiary,no,3865.37,yes,no,unknown,11,jan,528,3,-1,0,nonexistent,no
31,services,married,secondary,no,5003.41,no,no,unknown,13,jan,7,3,-1,0,nonexistent,no
35,blue-collar,single,tertiary,no,636.28,no,no,cellular,5,jul,1007,4,319,0,nonexistent,yes
83,self-employed,married,secondary,no,1347.09,no,yes,cellular,24,jan,278,2,-1,2,other,no
85,blue-collar,married,secondary,no,-1978.99,yes,no,telephone,19,feb,27,4,113,0,nonexistent,no
21,unemployed,married,secondary,no,1613.06,yes,no,unknown,20,jul,584,4,-1,0,nonexistent,yes
63,blue-collar,divorced,secondary,no,2089.89,no,no,unknown,10,dec,44,2,-1,0,nonexistent,no
34,blue-collar,married,secondary,no,741.8,no,yes,telephone,8,nov,167,6,-1,1,nonexistent,yes
31,services,single,primary,no,2588.22,yes,no,telephone,14,jun,847,4,-1,0,nonexistent,no
39,services,married,secondary,no,2326.13,yes,no,cellular,7,dec,379,3,-1,0,nonexistent,no
31,management,single,tertiary,no,-1762.42,no,no,cellular,1,aug,339,4,-1,0,nonexistent,no
53,self-employed,divorced,secondary,no,4979.14,no,no,cellular,21,dec,374,1,-1,0,nonexistent,yes
89,blue-collar,married,secondary,no,777.06,no,no,telephone,25,mar,122,3,346,0,nonexistent,no
60,services,single,secondary,no,6426.71,yes,no,cellular,7,jul,389,2,252,2,nonexistent,no
70,blue-collar,married,secondary,no,2661.26,yes,no,cellular,18,dec,353,6,330,0,other,yes
53,blue-collar,single,tertiary,no,7312.8,yes,no,cellular,26,dec,240,6,210,1,nonexistent,no
19,blue-collar,married,tertiary,no,4925.81,yes,no,unknown,21,nov,690,4,50,0,nonexistent,no
24,blue-collar,married,secondary,no,2081.57,yes,no,cellular,24,feb,476,2,-1,2,nonexistent,no
37,blue-collar,divorced,tertiary,no,-769.32,yes,no,unknown,25,aug,95,2,98,0,nonexistent,no
35,management,single,primary,no,-704.7,yes,no,cellular,8,feb,196,3,221,0,nonexistent,no
78,blue-collar,married,unknown,no,2999.1,yes,no,cellular,3,may,165,4,46,0,other,no
78,blue-collar,divorced,secondary,no,1829.38,no,no,cellular,23,jan,126,3,-1,0,nonexistent,yes
79,retired,married,secondary,no,-367.08,yes,no,cellular,23,oct,634,5,48,0,nonexistent,no
63,blue-collar,married,secondary,no,3899.18,yes,no,unknown,6,oct,195,4,68,0,nonexistent,yes
58,services,single,primary,no,1516.31,no,no,cellular,26,feb,482,3,83,0,nonexistent,no
64,unemployed,married,tertiary,no,3917.03,yes,no,unknown,1,nov,395,1,-1,2,success,yes
47,management,married,secondary,no,-1526.41,yes,no,unknown,11,nov,92,4,222,1,success,no
66,technician,single,secondary,no,4398.42,no,no,cellular,27,nov,634,4,254,1,nonexistent,yes
75,admin.,married,secondary,no,2902.99,no,yes,cellular,10,jun,259,1,239,0,nonexistent,no
72,admin.,married,unknown,no,4992.71,yes,yes,cellular,22,dec,196,6,-1,1,nonexistent,no
62,services,married,tertiary,no,4332.29,no,no,cellular,2,dec,69,3,-1,0,success,no
22,technician,single,tertiary,no,1145.14,no,no,cellular,14,jul,132,2,116,1,nonexistent,no
70,technician,married,tertiary,no,903.88,no,no,cellular,22,may,107,3,339,2,nonexistent,no
44,admin.,married,tertiary,no,6749.09,yes,no,unknown,24,oct,52,1,-1,1,nonexistent,no
71,technician,single,secondary,no,528.29,no,no,telephone,13,jan,375,4,-1,0,failure,no
56,housemaid,married,secondary,no,3645.3,yes,no,unknown,3,may,111,7,60,0,nonexistent,yes
81,blue-collar,married,secondary,no,255.84,yes,no,cellular,15,jan,291,4,-1,0,nonexistent,no
42,blue-collar,single,secondary,no,-4185.65,yes,no,cellular,21,oct,589,6,-1,0,nonexistent,no
85,unknown,single,tertiary,no,-2282.02,no,no,unknown,13,jan,444,2,-1,0,nonexistent,no
78,admin.,married,primary,no,2617.76,yes,no,cellular,27,oct,326,4,143,2,nonexistent,no
41,technician,single,primary,no,3503.4,no,no,telephone,9,jul,30,4,-1,0,failure,no
52,self-employed,single,tertiary,no,2627.64,no,no,unknown,23,jun,52,1,60,1,nonexistent,no
56,services,married,primary,no,4837.85,yes,no,unknown,22,aug,158,5,-1,1,nonexistent,no
73,services,single,primary,no,2573.78,yes,yes,cellular,13,jan,345,3,-1,0,nonexistent,yes
67,technician,single,primary,no,-925.7,no,no,unknown,3,oct,110,4,234,0,nonexistent,no
79,blue-collar,single,tertiary,no,3182.91,yes,no,cellular,10,apr,107,2,-1,0,nonexistent,no
44,admin.,married,primary,no,1908.82,no,no,cellular,22,nov,569,1,-1,1,nonexistent,no
54,retired,single,primary,no,-326.67,yes,no,cellular,25,nov,217,2,119,1,nonexistent,no
49,entrepreneur,divorced,secondary,no,2817.56,yes,yes,cellular,13,jul,55,1,-1,2,nonexistent,no
83,blue-collar,married,tertiary,no,1638.11,yes,no,cellular,9,aug,352,3,-1,3,failure,no
39,blue-collar,single,secondary,no,-415.0,yes,no,cellular,22,dec,79,3,248,1,nonexistent,no
60,blue-collar,single,primary,no,866.4,no,no,cellular,27,may,345,1,-1,2,nonexistent,no
26,admin.,single,tertiary,no,5640.7,yes,no,unknown,4,may,190,2,75,1,nonexistent,no
79,admin.,divorced,tertiary,no,5542.66,yes,yes,unknown,9,dec,272,5,255,0,nonexistent,yes
45,technician,married,secondary,no,1964.43,no,no,unknown,23,may,104,2,384,0,failure,yes
42,blue-collar,married,secondary,no,1571.8,no,no,cellular,4,may,181,3,43,0,nonexistent,no
59,unknown,married,secondary,no,-2899.14,yes,no,unknown,28,jan,159,3,340,1,nonexistent,no
53,unknown,married,tertiary,no,6558.1,no,no,cellular,7,apr,117,2,-1,0,failure,no
79,blue-collar,married,secondary,no,4509.03,yes,no,cellular,14,mar,186,2,-1,0,nonexistent,no
56,services,single,tertiary,no,3655.85,no,no,cellular,15,oct,31,5,-1,0,nonexistent,no
55,retired,divorced,tertiary,no,-5424.19,no,yes,cellular,11,jul,424,5,-1,1,nonexistent,yes
25,services,married,secondary,no,1522.77,no,no,cellular,4,may,407,1,-1,0,other,no
19,admin.,single,primary,no,1018.61,no,no,cellular,1,dec,195,5,-1,0,failure,yes
46,blue-collar,married,tertiary,no,3448.45,no,no,unknown,11,jun,200,3,115,0,failure,no
89,admin.,married,tertiary,no,46.91,yes,no,cellular,8,may,180,1,381,0,nonexistent,no
84,retired,married,tertiary,no,704.87,no,no,cellular,26,sep,423,4,-1,0,nonexistent,yes
63,unknown,married,primary,no,3258.24,no,no,cellular,19,apr,152,4,-1,0,nonexistent,no
63,services,married,tertiary,no,-920.74,yes,no,cellular,3,jun,496,2,-1,1,nonexistent,no
46,services,single,tertiary,no,-322.13,no,no,unknown,22,sep,71,2,222,0,other,no
30,unknown,single,unknown,no,1979.98,no,no,cellular,18,apr,498,3,323,0,nonexistent,yes
18,services,married,secondary,no,5415.46,no,no,cellular,4,jun,20,3,-1,2,nonexistent,no
42,admin.,married,secondary,no,3825.41,yes,yes,cellular,12,jan,174,3,103,0,nonexistent,yes
40,technician,married,secondary,no,4626.21,no,no,cellular,21,oct,429,2,-1,1,nonexistent,yes
31,entrepreneur,divorced,tertiary,no,1589.95,yes,no,cellular,19,nov,478,2,-1,0,nonexistent,no
36,admin.,divorced,tertiary,no,5885.23,no,no,cellular,17,sep,74,2,268,0,nonexistent,no
19,management,married,secondary,no,-3823.55,yes,no,cellular,14,jul,359,2,-1,0,nonexistent,no
61,unemployed,married,secondary,no,7466.72,no,no,cellular,20,nov,331,4,147,1,other,no
84,blue-collar,married,primary,no,7855.28,yes,no,unknown,25,nov,374,4,227,1,failure,yes
67,management,single,secondary,no,2769.85,no,no,cellular,5,jun,1138,5,-1,0,nonexistent,no
50,blue-collar,married,tertiary,no,3896.79,yes,no,cellular,12,aug,1221,1,85,1,nonexistent,yes
48,admin.,married,primary,no,1286.0,no,no,telephone,24,dec,586,4,116,1,other,no
40,admin.,married,secondary,no,771.29,no,no,cellular,15,mar,112,4,336,0,nonexistent,no
28,services,married,tertiary,no,-432.61,yes,no,cellular,5,oct,166,2,-1,1,nonexistent,no
61,technician,married,secondary,no,1252.96,no,no,cellular,4,may,280,5,-1,1,nonexistent,no
58,blue-collar,married,secondary,no,3067.8,no,no,cellular,21,feb,175,1,-1,0,nonexistent,no
18,blue-collar,single,secondary,no,2659.65,yes,no,cellular,14,jun,113,4,246,1,nonexistent,no
47,blue-collar,married,secondary,no,7359.81,yes,no,cellular,23,jul,484,2,-1,0,failure,no
38,admin.,married,primary,no,1700.82,yes,no,cellular,4,sep,73,3,194,0,nonexistent,no
30,retired,married,tertiary,no,-3066.49,yes,no,unknown,17,feb,23,2,330,1,failure,no
68,services,married,secondary,no,6332.93,yes,no,cellular,17,jul,408,2,241,2,nonexistent,yes
55,self-employed,single,secondary,no,-2262.86,yes,yes,unknown,13,aug,398,3,-1,0,nonexistent,no
63,housemaid,divorced,secondary,no,-278.17,yes,no,cellular,12,aug,55,3,-1,0,nonexistent,no
69,retired,married,primary,no,2215.23,no,yes,cellular,8,oct,53,4,302,0,nonexistent,no
88,admin.,divorced,secondary,no,2651.53,yes,no,cellular,22,oct,232,2,-1,3,nonexistent,yes
75,blue-collar,single,secondary,no,-2936.31,no,no,cellular,10,jun,297,5,113,0,success,yes
62,unemployed,single,primary,no,-839.42,no,no,unknown,12,apr,180,2,229,0,nonexistent,no
81,technician,married,tertiary,no,-3042.35,no,no,cellular,25,nov,149,1,104,1,nonexistent,no
52,technician,married,primary,no,3265.14,yes,no,cellular,18,nov,221,5,-1,1,nonexistent,yes
88,technician,married,tertiary,no,4950.14,yes,no,cellular,2,feb,386,7,-1,0,success,no
72,self-employed,divorced,secondary,no,-2265.51,no,no,cellular,2,jun,58,3,-1,1,nonexistent,no
64,technician,single,primary,no,4386.98,no,no,unknown,16,oct,262,3,230,2,nonexistent,no
83,management,married,secondary,no,4192.34,no,no,unknown,20,aug,113,4,-1,0,nonexistent,no
55,admin.,married,secondary,no,-577.21,yes,no,cellular,14,nov,1042,2,-1,0,nonexistent,yes
69,admin.,married,secondary,no,-4547.74,no,no,unknown,27,mar,274,1,-1,1,nonexistent,no
38,admin.,married,tertiary,no,-1813.77,yes,no,telephone,24,dec,664,3,153,2,nonexistent,no
87,admin.,single,primary,no,-385.77,no,no,cellular,13,mar,370,2,380,0,nonexistent,no
62,entrepreneur,married,secondary,no,6025.01,no,no,cellular,7,feb,836,3,-1,0,nonexistent,no
74,services,single,tertiary,no,1045.09,yes,no,unknown,1,sep,224,2,-1,0,nonexistent,no
51,technician,single,secondary,no,-1620.48,yes,no,telephone,1,dec,249,6,362,0,nonexistent,no
80,retired,single,primary,no,1843.55,yes,no,cellular,17,may,199,2,-1,0,nonexistent,no
23,blue-collar,single,secondary,no,-2486.04,yes,no,cellular,10,feb,127,1,123,0,nonexistent,no
26,student,married,primary,no,2943.02,yes,no,telephone,5,nov,62,3,82,1,nonexistent,no
54,entrepreneur,single,tertiary,no,-1532.99,yes,yes,unknown,3,feb,298,1,-1,0,other,no
70,admin.,single,secondary,no,-1097.57,yes,no,cellular,14,aug,472,3,105,0,nonexistent,no
76,blue-collar,married,secondary,yes,2526.48,no,no,unknown,17,feb,214,3,375,1,nonexistent,no
49,blue-collar,married,tertiary,no,6650.7,no,no,cellular,1,aug,157,5,153,0,nonexistent,yes
64,blue-collar,married,secondary,no,7993.36,yes,no,cellular,12,feb,648,1,380,1,nonexistent,yes
57,technician,married,secondary,no,-1719.6,yes,no,telephone,13,may,89,3,-1,0,nonexistent,no
87,student,married,primary,no,-389.82,no,no,cellular,2,jun,240,3,-1,0,nonexistent,no
65,services,married,secondary,no,2946.6,yes,no,cellular,25,nov,412,1,305,1,nonexistent,no
48,blue-collar,single,primary,no,4906.37,yes,yes,telephone,7,sep,110,3,-1,0,nonexistent,no
87,technician,married,secondary,no,-5092.25,yes,no,cellular,4,dec,243,2,-1,1,nonexistent,no
25,services,married,secondary,no,1662.01,no,no,cellular,4,jul,484,3,395,1,nonexistent,no
88,blue-collar,married,tertiary,no,-61.43,yes,no,cellular,14,apr,109,3,273,2,failure,yes
29,self-employed,married,tertiary,no,-4372.06,no,no,cellular,20,jun,377,2,-1,1,nonexistent,no
38,management,divorced,tertiary,no,-2611.5,yes,no,cellular,8,jul,44,3,-1,0,nonexistent,no
77,management,married,primary,no,-303.32,yes,no,cellular,22,jul,210,1,270,0,nonexistent,no
70,admin.,married,unknown,no,1576.45,yes,yes,unknown,8,nov,543,2,351,0,nonexistent,no
87,management,married,primary,no,4424.31,no,no,cellular,6,nov,389,3,81,0,nonexistent,no
71,admin.,married,tertiary,no,2463.04,yes,no,telephone,19,feb,567,5,-1,1,nonexistent,yes
63,blue-collar,single,tertiary,no,4242.62,no,yes,cellular,22,oct,15,5,342,1,nonexistent,no
42,blue-collar,single,secondary,no,1480.17,no,no,cellular,21,apr,217,3,72,1,nonexistent,no
18,unemployed,married,secondary,no,-714.84,yes,yes,unknown,16,aug,118,3,-1,0,success,yes
26,blue-collar,single,tertiary,no,848.75,yes,no,cellular,25,dec,226,3,-1,0,nonexistent,no
39,entrepreneur,married,tertiary,no,3486.55,no,yes,unknown,24,nov,501,5,-1,1,nonexistent,yes
